stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token,cluster,keep_specific,keep_general
R-HSA-9839923,Dengue Virus Infection,1.0849290095760189e-05,12,411,9,142,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-68867,Assembly of the pre-replicative complex,1.1321060504276836e-05,7,103,4,23,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9940951,Interaction of NuRD complexes with transcription factors,1.1355432113391295e-05,6,64,8,11,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-5626467,RHO GTPases activate IQGAPs,1.3401763316434057e-05,5,36,3,5,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-157579,Telomere Maintenance,1.4279246706383475e-05,7,108,5,34,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,1.4847329012912525e-05,6,68,30,41,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-3214847,HATs acetylate histones,1.6109341969716695e-05,7,110,10,15,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9616222,Transcriptional regulation of granulopoiesis,1.7530729971682035e-05,6,70,1,27,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9842860,Regulation of endogenous retroelements,1.92204381264105e-05,7,113,14,17,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-2559580,Oxidative Stress Induced Senescence,1.92204381264105e-05,7,113,6,40,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9937850,NuRD complex assembly,2.208248773882815e-05,6,74,10,21,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9909649,Regulation of PD-L1(CD274) transcription,2.208248773882815e-05,6,74,7,18,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9943962,"CHD6, CHD7, CHD8, CHD9 subfamily",2.3841524435463946e-05,6,75,1,14,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,2.5713240497271528e-05,6,76,20,33,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9843940,Regulation of endogenous retroelements by KRAB-ZFP proteins,2.7106159825596166e-05,6,78,7,7,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9943411,CHD1 and CHD2 subfamily,2.7106159825596166e-05,6,78,5,5,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9943965,"CHD3, CHD4, CHD5 subfamily",2.7106159825596166e-05,6,78,11,25,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-69002,DNA Replication Pre-Initiation,2.7106159825596166e-05,7,121,4,32,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-427413,NoRC negatively regulates rRNA expression,2.9145527143947803e-05,6,79,3,7,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,3.3599872432121813e-05,6,81,3,15,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-3000171,Non-integrin membrane-ECM interactions,3.8593525032437626e-05,6,83,5,33,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-195721,Signaling by WNT,4.103982587544408e-05,10,320,26,157,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-211000,Gene Silencing by RNA,4.417515245158654e-05,6,85,1,40,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-68886,M Phase,4.720804145152968e-05,11,403,24,96,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-5250941,Negative epigenetic regulation of rRNA expression,4.838730057732388e-05,6,88,6,12,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-73886,Chromosome Maintenance,4.838730057732388e-05,7,135,8,38,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-73864,RNA Polymerase I Transcription,4.838730057732388e-05,6,87,2,14,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-9816359,Maternal to zygotic transition (MZT),5.0513667840590415e-05,7,137,19,46,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-5693607,Processing of DNA double-strand break ends,5.1580431142284056e-05,6,89,2,17,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-774815,Nucleosome assembly,6.512848468931409e-05,5,53,3,4,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,6.512848468931409e-05,5,53,3,4,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-201681,TCF dependent signaling in response to WNT,7.20154571386411e-05,8,204,15,71,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-1474165,Reproduction,7.611975558374784e-05,7,146,8,44,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-5693571,Nonhomologous End-Joining (NHEJ),8.478858946647794e-05,5,56,4,13,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-73884,Base Excision Repair,9.398423418216506e-05,6,99,6,107,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-1912408,Pre-NOTCH Transcription and Translation,9.943838409287586e-05,6,100,3,37,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9609690,HCMV Early Events,0.00010497154441579948,8,215,7,12,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-70171,Glycolysis,0.00015840023366209266,6,111,5,23,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-392499,Metabolism of proteins,0.00017389505542109163,27,2427,197,928,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-5693606,DNA Double Strand Break Response,0.00018373000616112023,6,114,32,53,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-69306,DNA Replication,0.0001854622039836329,7,171,8,73,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-5619507,Activation of HOX genes during differentiation,0.0002023584069554829,6,116,31,43,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.0002023584069554829,6,116,31,43,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-430116,GP1b-IX-V activation signalling,0.0002536033564082274,3,12,7,9,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-109581,Apoptosis,0.000256366665199792,7,180,7,142,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-1912422,Pre-NOTCH Expression and Processing,0.0003059405266290227,6,125,3,47,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),0.00033390504506236596,6,127,3,50,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9909648,Regulation of PD-L1(CD274) expression,0.00037192560316512413,7,191,16,56,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-390522,Striated Muscle Contraction,0.0003823930884592208,4,40,4,4,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9932444,ATP-dependent chromatin remodelers,0.0003823930884592208,7,196,24,65,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-70326,Glucose metabolism,0.0003823930884592208,6,131,9,40,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-5693538,Homology Directed Repair,0.0003823930884592208,6,133,3,58,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-69473,G2/M DNA damage checkpoint,0.0004018631582177745,5,82,2,12,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9609646,HCMV Infection,0.0004066679648341287,8,270,8,31,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9918481,Dengue Virus-Host Interactions,0.00043903551451573986,8,273,4,59,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,0.0004793417668763622,6,139,33,37,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,0.0004793417668763622,6,139,33,37,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,0.0004793417668763622,6,139,33,40,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-216083,Integrin cell surface interactions,0.0005021747323082915,5,86,7,55,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-69481,G2/M Checkpoints,0.0005385486592376365,6,142,3,24,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9646399,Aggrephagy,0.0006499584301608019,4,47,13,15,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-422475,Axon guidance,0.0007292896826502915,11,566,18,295,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9845622,Defective VWF binding to collagen type I ,0.0007466218504555977,2,3,1,1,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-389948,Co-inhibition by PD-1,0.0007597616583986389,7,219,16,61,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-3000480,Scavenging by Class A Receptors,0.0007621592711688496,4,49,3,10,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9656223,Signaling by RAF1 mutants,0.0007621592711688496,4,49,5,7,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9018519,Estrogen-dependent gene expression,0.0007955126585841299,6,153,14,66,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9664417,Leishmania phagocytosis,0.0007955126585841299,6,157,17,27,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-5357801,Programmed Cell Death,0.0007955126585841299,7,225,14,194,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-446353,Cell-extracellular matrix interactions,0.0007955126585841299,3,19,1,10,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9664422,FCGR3A-mediated phagocytosis,0.0007955126585841299,6,157,17,27,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9664407,Parasite infection,0.0007955126585841299,6,157,17,27,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-190828,Gap junction trafficking,0.0008193704099979104,4,52,7,20,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,0.0008232005471140447,6,158,11,24,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-69278,"Cell Cycle, Mitotic",0.0008590283305280888,11,587,56,367,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.0009458255521248571,4,54,5,7,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9649948,Signaling downstream of RAS mutants,0.0009458255521248571,4,54,5,7,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.0009458255521248571,4,54,5,7,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-6802949,Signaling by RAS mutants,0.0009458255521248571,4,54,5,9,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-1566977,Fibronectin matrix formation,0.0009873792574175422,3,21,1,4,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-437239,Recycling pathway of L1,0.0010140785313466072,4,55,5,14,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9937848,CHD chromatin remodelers,0.0010391215794931519,6,165,17,44,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9675108,Nervous system development,0.0010840618315735018,11,603,18,322,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-70263,Gluconeogenesis,0.0010858202842809472,4,56,4,17,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9845619,Enhanced cleavage of VWF variant by ADAMTS13,0.001134079359714102,2,4,1,1,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9845621,Defective VWF cleavage by ADAMTS13 variant,0.001134079359714102,2,4,1,1,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-157858,Gap junction trafficking and regulation,0.0011611557094284297,4,57,7,24,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,0.0012578458589820318,6,171,33,67,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9613829,Chaperone Mediated Autophagy,0.0012880594451416538,3,23,9,19,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-8957275,Post-translational protein phosphorylation,0.001289338637440407,5,109,1,1,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-8878171,Transcriptional regulation by RUNX1,0.0013220090160481757,7,246,25,132,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-9610379,HCMV Late Events,0.0013357924920354147,6,175,1,19,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-445355,Smooth Muscle Contraction,0.0013357924920354147,4,61,8,16,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-3247509,Chromatin modifying enzymes,0.0013357924920354147,7,254,28,85,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9918487,Dengue Virus Genome Translation and Replication,0.001428022063197365,5,116,5,64,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-8939211,ESR-mediated signaling,0.001433289232450341,7,257,15,114,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-1266738,Developmental Biology,0.0015023185700002717,22,2061,81,996,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-157118,Signaling by NOTCH,0.0015364370376108605,7,260,15,165,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-9764561,Regulation of CDH1 Function,0.0015883692982082698,4,65,6,16,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-5627123,RHO GTPases activate PAKs,0.0017120584725738297,3,27,6,15,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-1474244,Extracellular matrix organization,0.0017224759407835633,8,351,68,330,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-5689880,Ub-specific processing proteases,0.0019360000145135503,6,192,35,40,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-983231,Factors involved in megakaryocyte development and platelet production,0.0020442844403462113,6,194,6,43,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,0.002100173637495928,6,195,22,42,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-3000170,Syndecan interactions,0.0021064500509426765,3,29,1,15,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-5688426,Deubiquitination,0.002145519901360915,7,275,55,77,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0021539403129033907,5,127,1,14,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-388841,Regulation of T cell activation by CD28 family,0.0021921373343536388,7,276,16,91,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.0024529559773783793,4,73,5,5,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-5689901,Metalloprotease DUBs,0.002800297467329682,3,32,5,6,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-8874081,MET activates PTK2 signaling,0.002800297467329682,3,32,1,5,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9671793,Diseases of hemostasis,0.002800297467329682,3,32,6,23,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives,0.002859749204552897,9,477,17,244,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-9845620,Enhanced binding of GP1BA variant to VWF multimer:collagen ,0.002866668419618801,2,7,1,1,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9846298,Defective binding of VWF variant to GPIb:IX:V,0.002866668419618801,2,7,1,1,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-6798695,Neutrophil degranulation,0.0029026819495669987,9,478,4,10,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9925563,Developmental Lineage of Pancreatic Ductal Cells,0.002991685134393629,4,77,2,2,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-5693532,DNA Double-Strand Break Repair,0.0030911578171322063,6,210,39,124,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9619483,Activation of AMPK downstream of NMDARs,0.0033352152286370007,3,34,2,3,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,True
R-HSA-4839726,Chromatin organization,0.00337561606021608,8,389,52,150,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-9824443,Parasitic Infection Pathways,0.0034023882020202123,7,301,25,95,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9658195,Leishmania infection,0.0034023882020202123,7,301,25,95,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0.0034023882020202123,3,37,6,6,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-5689603,UCH proteinases,0.0034023882020202123,4,84,5,11,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9615710,Late endosomal microautophagy,0.0034023882020202123,3,35,3,3,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9823587,Defects of platelet adhesion to exposed collagen,0.0034023882020202123,2,8,5,5,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9913351,Formation of the dystrophin-glycoprotein complex (DGC),0.0034023882020202123,3,37,2,11,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-5663220,RHO GTPases Activate Formins,0.003522251878782079,5,149,9,27,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-1640170,Cell Cycle,0.003542270463396502,11,729,80,474,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-9938026,Immunoglobulin maturation,0.0035564138339876372,8,406,13,40,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-9938027,Affinity selection of immunoglobulins,0.0035564138339876372,8,406,13,40,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9958825,Activation of STAT3 by cadherin engagement,0.0037585474690966514,4,87,7,33,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-6806834,Signaling by MET,0.003919807893129956,4,88,4,51,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-73894,DNA Repair,0.0040284888426098675,8,414,105,350,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-397014,Muscle contraction,0.004128886073497373,6,232,16,53,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-901042,Calnexin/calreticulin cycle,0.004253662097638333,3,40,5,12,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-597592,Post-translational protein modification,0.0045534834762661625,18,1676,121,605,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-6802957,Oncogenic MAPK signaling,0.0047998108947884255,4,93,29,46,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-70268,Pyruvate metabolism,0.005389575344033393,4,96,5,31,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,True
R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,0.005582358691874401,3,44,4,6,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-8948216,Collagen chain trimerization,0.005582358691874401,3,44,2,28,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-196025,Formation of annular gap junctions,0.0055913398577023266,2,11,2,2,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9663891,Selective autophagy,0.005596923507830809,4,97,16,56,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-1236974,ER-Phagosome pathway,0.005809780874100223,4,98,7,11,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9981148,Developmental Lineage of Pancreatic Endocrine Mid Progenitor Cells,0.005950688111413971,3,45,1,2,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-8875878,MET promotes cell motility,0.005950688111413971,3,45,1,12,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-212165,Epigenetic regulation of gene expression,0.006385162598486538,7,345,68,118,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),0.006482181262840836,4,101,1,1,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,True
R-HSA-2025928,Calcineurin activates NFAT,0.006632985399854796,2,12,2,3,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-190873,Gap junction degradation,0.006632985399854796,2,12,4,4,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-156842,Eukaryotic Translation Elongation,0.006717847892602435,4,102,5,9,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-202733,Cell surface interactions at the vascular wall,0.006926541127346031,6,257,4,65,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-9612973,Autophagy,0.0069554755468379525,5,174,27,117,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,True
R-HSA-983705,Signaling by the B Cell Receptor (BCR),0.00730874330875908,5,176,19,45,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-5674135,MAP2K and MAPK activation,0.0075753152158579695,3,49,8,12,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,True
R-HSA-2168880,Scavenging of heme from plasma,0.007720228101084192,4,106,6,12,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-3214858,RMTs methylate histone arginines,0.008958552615577986,3,52,8,22,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-76009,Platelet Aggregation (Plug Formation),0.009452089547434372,3,53,16,27,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,True,False
R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,0.009962175960915864,3,54,7,17,MjAyNjA5MTMxMzA2MDZfMjMxMDU%3D,9,False,False
R-HSA-72163,mRNA Splicing - Major Pathway,0.0012527595478084574,9,213,11,11,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,True,False
R-HSA-72172,mRNA Splicing,0.0012527595478084574,9,224,16,16,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,False,False
R-HSA-9770562,mRNA Polyadenylation,0.0017007320006008353,7,139,13,20,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,True,False
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.0017007320006008353,10,317,33,52,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,False,False
R-HSA-8953854,Metabolism of RNA,0.0017007320006008353,16,863,45,244,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,False,True
R-HSA-9918481,Dengue Virus-Host Interactions,0.0017007320006008353,9,273,5,59,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,True,False
R-HSA-9839923,Dengue Virus Infection,0.0017007320006008353,11,411,8,142,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,False,True
R-HSA-9006821,Alternative Lengthening of Telomeres (ALT),0.002469174726660084,2,2,2,2,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,False,False
R-HSA-9670621,Defective Inhibition of DNA Recombination at Telomere,0.002469174726660084,2,2,2,2,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,False,False
R-HSA-9673013,Diseases of Telomere Maintenance,0.002469174726660084,2,2,2,2,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,False,True
R-HSA-9670613,Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations,0.002469174726660084,2,2,1,1,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,True,False
R-HSA-9670615,Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations,0.002469174726660084,2,2,1,1,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,True,False
R-HSA-72187,mRNA 3'-end processing,0.002469174726660084,7,164,14,21,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,False,False
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.002472422328484214,4,38,6,38,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D,10,True,False
